model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 Focus,2015," £8,462",Manual,"45,549",14,£20,60.1,Petrol,1,/ad/25428606
 Focus,2018," £16,000",Manual,"21,650",n/a,£150,60.1,Petrol,1,/ad/25484999
 Focus,2019," £15,320",Manual,"8,739",n/a,£145,60.1,Petrol,1,/ad/25220218
 Focus,2017," £16,767",Manual,"14,203",24,£145,67.3,Diesel,2,/ad/25220225
 Focus,2016," £17,000",Manual,"17,456",26,£20,67.3,Diesel,2,/ad/25352046
 Focus,2014," £8,500",Manual,"23,800",15,£30,56.5,Petrol,1,/ad/25418266
 Focus,2018," £12,990",Manual,"11,785",n/a,£145,60.1,Petrol,1,/ad/25437408
 Focus,2019," £17,990",Manual,"5,298",n/a,£150,60.1,Petrol,1,/ad/25453774
 Focus,2017," £10,420",Manual,"39,039",n/a,£145,74.3,Diesel,1.5,/ad/25220241
 Focus,2019," £18,750",Manual,"5,252",n/a,£145,51.4,Petrol,1.5,/ad/25220247
 Focus,2018," £19,400",Manual,"8,973",n/a,£145,41.5,Petrol,2,/ad/25220250
 Focus,2017," £11,360",Manual,"27,961",n/a,£145,74.3,Diesel,1.5,/ad/25220252
 Focus,2018," £13,710",Manual,"25,623",n/a,£145,58.9,Petrol,1,/ad/25220265
 Focus,2016," £8,500",Manual,"50,605",n/a,£0,74.3,Diesel,1.5,/ad/25220272
 Focus,2018," £11,990",Manual,"23,915",n/a,£150,60.1,Petrol,1,/ad/25460834
 Focus,2018," £15,790",Manual,"46,286",n/a,£150,41.5,Petrol,2,/ad/25460837
 Focus,2018," £11,990",Manual,"12,956",14,£150,60.1,Petrol,1,/ad/25468859
 Focus,2018," £13,190",Manual,"22,786",n/a,£150,51.4,Petrol,1.5,/ad/25464404
 Focus,2018," £12,990",Manual,"20,425",n/a,£150,57.7,Petrol,1,/ad/25472885
 Focus,2018," £12,290",Manual,"8,067",14,£150,60.1,Petrol,1,/ad/25464409
 Focus,2019," £18,000",Manual,"11,116",n/a,£145,58.9,Petrol,1,/ad/25417256
 Focus,2016," £8,750",Manual,"39,556",14,£20,60.1,Petrol,1,/ad/25459641
 Focus,2019," £16,470",Manual,"9,083",n/a,£145,60.1,Petrol,1,/ad/25233345
 Focus,2017," £13,500",Manual,"14,707",n/a,£145,57.7,Petrol,1,/ad/25233349
 Focus,2018," £18,787",Manual,"15,464",n/a,£145,41.5,Petrol,2,/ad/25220354
 Focus,2018," £13,000",Manual,"11,589",n/a,£145,74.3,Diesel,1.5,/ad/25163393
 Focus,2017," £12,250",Manual,"18,138",n/a,£145,60.1,Petrol,1,/ad/25163394
 Focus,2019," £16,000",Manual,"8,325",n/a,£145,58.9,Petrol,1,/ad/25233360
 Focus,2018," £12,600",Manual,"23,164",n/a,£145,74.3,Diesel,1.5,/ad/25233363
 Focus,2018," £14,600",Manual,"7,119",n/a,£145,80.7,Diesel,1.5,/ad/25233428
 Focus,2019," £16,500",Manual,"5,085",n/a,£145,61.4,Diesel,1.5,/ad/25233438
 Focus,2019," £16,200",Manual,"12,263",n/a,£145,49.6,Petrol,1,/ad/25233475
 Focus,2019," £16,073",Manual,"12,820",n/a,£145,60.1,Petrol,1,/ad/25233478
 Focus,2013," £4,995",Manual,"74,015",15,£20,67.3,Diesel,1.6,/ad/25228776
 Focus,2018," £12,030",Manual,"18,770",n/a,£145,57.7,Petrol,1,/ad/25228807
 Focus,2017," £11,000",Manual,"27,530",14,£20,60.1,Petrol,1,/ad/25427462
 Focus,2018," £14,260",Manual,"11,296",n/a,£145,58.9,Petrol,1,/ad/25163397
 Focus,2018," £11,660",Manual,"46,995",n/a,£145,60.1,Petrol,1,/ad/25163413
 Focus,2017," £11,990",Automatic,"27,948",n/a,£145,46.3,Petrol,1.5,/ad/25163421
 Focus,2017," £10,200",Manual,"13,219",n/a,£0,74.3,Diesel,1.5,/ad/25163429
 Focus,2017," £12,590",Semi-Auto,"14,478",n/a,£0,74.3,Diesel,1.5,/ad/25163447
 Focus,2014," £7,080",Manual,"35,879",14,£30,56.5,Petrol,1,/ad/25417140
 Focus,2016," £9,590",Manual,"36,342",n/a,£20,60.1,Petrol,1,/ad/25291536
 Focus,2018," £15,995",Manual,"5,154",n/a,£145,60.1,Petrol,1,/ad/25291555
 Focus,2018," £16,000",Manual,"9,699",n/a,£145,58.9,Petrol,1,/ad/25166728
 Focus,2018," £16,999",Manual,"7,530",n/a,£145,80.7,Diesel,1.5,/ad/25166675
 Focus,2019," £15,000",Manual,"5,842",n/a,£145,80.7,Diesel,1.5,/ad/25166679
 Focus,2018," £20,000",Manual,"13,856",n/a,£145,41.5,Petrol,2,/ad/25166695
 Focus,2019," £18,299",Manual,731,n/a,£145,60.1,Petrol,1,/ad/25166705
 Focus,2017," £11,000",Manual,"10,981",n/a,£20,61.4,Petrol,1,/ad/25166714
 Focus,2017," £12,499",Manual,"10,276",n/a,£145,60.1,Petrol,1,/ad/25166719
 Focus,2018," £17,000",Manual,"11,910",n/a,£145,58.9,Petrol,1,/ad/25166720
 Focus,2014," £6,795",Manual,"69,547",15,£20,67.3,Diesel,1.6,/ad/25476918
 Focus,2018," £15,995",Manual,"5,154",n/a,£145,60.1,Petrol,1,/ad/25316505
 Focus,2018," £15,299",Automatic,"12,315",n/a,£145,50.4,Petrol,1,/ad/25166737
 Focus,2019," £16,499",Manual,"13,728",n/a,£145,49.6,Petrol,1,/ad/25166771
 Focus,2019," £19,000",Automatic,"12,859",n/a,£145,41.5,Petrol,1,/ad/25166773
 Focus,2019," £15,299",Manual,"9,742",n/a,£145,60.1,Petrol,1,/ad/25166775
 Focus,2019," £16,000",Manual,"10,263",n/a,£145,58.9,Petrol,1,/ad/25166777
 Focus,2018," £16,000",Manual,"12,702",n/a,£145,58.9,Petrol,1,/ad/25166779
 Focus,2015," £6,690",Manual,"76,216",11,£20,61.4,Petrol,1,/ad/25418269
 Focus,2015," £7,990",Manual,"28,971",14,£20,60.1,Petrol,1,/ad/25418274
 Focus,2018," £18,500",Manual,"16,970",n/a,£145,41.5,Petrol,2,/ad/25443018
 Focus,2018," £15,499",Manual,"11,000",n/a,£145,60.1,Petrol,1,/ad/25245034
 Focus,2017," £10,995",Semi-Auto,"27,328",12,£125,51.4,Petrol,1,/ad/25204610
 Focus,2015," £9,000",Manual,"56,369",n/a,£0,74.3,Diesel,1.5,/ad/25234719
 Focus,2018," £11,995",Semi-Auto,"16,172",12,£145,51.4,Petrol,1,/ad/25213559
 Focus,2017," £9,980",Semi-Auto,"29,927",n/a,£145,74.3,Diesel,1.5,/ad/25168574
 Focus,2019," £14,995",Manual,"12,075",n/a,£145,60.1,Petrol,1,/ad/25285704
 Focus,2019," £14,995",Manual,"6,330",n/a,£145,60.1,Petrol,1,/ad/25285706
 Focus,2019," £25,950",Manual,25,n/a,£145,34.5,Petrol,2.3,/ad/25285731
 Focus,2018," £18,481",Manual,"21,217",n/a,£145,41.5,Petrol,2,/ad/25228665
 Focus,2015," £7,890",Manual,"47,325",n/a,£0,74.3,Diesel,1.5,/ad/25228690
 Focus,2018," £13,820",Manual,"14,835",n/a,£145,57.7,Petrol,1,/ad/25228735
 Focus,2017," £11,995",Manual,"15,000",14,£145,60.1,Petrol,1,/ad/25427471
 Focus,2019," £17,000",Manual,"9,960",n/a,£145,60.1,Petrol,1,/ad/25166781
 Focus,2018," £17,000",Manual,"4,853",n/a,£145,60.1,Petrol,1,/ad/25166783
 Focus,2019," £14,995",Manual,"6,093",n/a,£145,60.1,Petrol,1,/ad/25208105
 Focus,2019," £25,950",Manual,16,n/a,£145,34.5,Petrol,2.3,/ad/25208116
 Focus,2017," £15,995",Manual,"19,071",24,£145,67.3,Diesel,2,/ad/25208120
 Focus,2014," £7,997",Manual,"42,792",15,£30,56.5,Petrol,1,/ad/25376511
 Focus,2017," £11,490",Manual,"17,423",n/a,£145,60.1,Petrol,1,/ad/25207915
 Focus,2015," £10,490",Manual,"15,392",14,£20,60.1,Petrol,1,/ad/25220437
 Focus,2017," £16,980",Manual,"24,290",n/a,£200,41.5,Petrol,2,/ad/25220465
 Focus,2019," £14,750",Manual,"12,648",n/a,£145,58.9,Petrol,1,/ad/25234794
 Focus,2018," £16,995",Manual,"16,250",n/a,£145,60.1,Petrol,1,/ad/25290392
 Focus,2019," £15,295",Manual,"7,196",n/a,£145,58.9,Petrol,1,/ad/25290393
 Focus,2019," £23,495",Manual,"9,000",n/a,£145,34.5,Petrol,2.3,/ad/25290395
 Focus,2019," £17,000",Automatic,"7,262",n/a,£145,54.3,Diesel,1.5,/ad/25234727
 Focus,2016," £9,750",Manual,"39,236",n/a,£20,60.1,Petrol,1,/ad/25234729
 Focus,2015," £9,000",Semi-Auto,"47,354",14,£160,44.8,Petrol,1.6,/ad/25234738
 Focus,2018," £14,250",Manual,"13,535",n/a,£145,57.7,Petrol,1,/ad/25234767
 Focus,2017," £11,250",Manual,"20,309",14,£145,60.1,Petrol,1,/ad/25234783
 Focus,2019," £18,500",Manual,"4,417",n/a,£145,60.1,Petrol,1,/ad/25164182
 Focus,2014," £9,000",Manual,"51,374",14,£20,60.1,Petrol,1,/ad/25234791
 Focus,2018," £16,277",Manual,"6,507",n/a,£145,60.1,Petrol,1,/ad/25228745
 Focus,2017," £10,995",Manual,"24,006",n/a,£0,74.3,Diesel,1.5,/ad/25349497
 Focus,2017," £10,995",Manual,"22,511",14,£145,60.1,Petrol,1,/ad/25407368
 Focus,2015," £8,295",Manual,"59,451",n/a,£0,74.3,Diesel,1.5,/ad/25407369
 Focus,2018," £16,000",Manual,"14,023",n/a,£145,60.1,Petrol,1,/ad/25234012
 Focus,2019," £19,400",Manual,"3,507",n/a,£145,60.1,Petrol,1,/ad/25234023
 Focus,2019," £17,000",Manual,"11,740",n/a,£145,60.1,Petrol,1,/ad/25402877
 Focus,2019," £16,200",Manual,"8,166",n/a,£145,58.9,Petrol,1,/ad/25399311
 Focus,2019," £16,000",Manual,"7,400",n/a,£145,58.9,Petrol,1,/ad/25428288
 Focus,2019," £16,100",Manual,"7,539",n/a,£150,60.1,Petrol,1,/ad/25459645
 Focus,2017," £11,600",Manual,"26,476",14,£150,60.1,Petrol,1,/ad/25463519
 Focus,2018," £15,250",Manual,"6,898",n/a,£150,58.9,Petrol,1,/ad/25480243
 Focus,2018," £13,695",Manual,"15,930",n/a,£145,57.7,Petrol,1,/ad/25290396
 Focus,2017," £11,295",Manual,"15,612",n/a,£145,60.1,Petrol,1,/ad/25290397
 Focus,2017," £9,695",Manual,"35,483",14,£20,60.1,Petrol,1,/ad/25290401
 Focus,2017," £18,499",Manual,"13,063",n/a,£145,41.5,Petrol,2,/ad/25393685
 Focus,2017," £18,499",Manual,"19,860",n/a,£145,41.5,Petrol,2,/ad/25447210
 Focus,2020," £18,999",Manual,"1,900",n/a,£145,60.1,Petrol,1,/ad/25356741
 Focus,2019," £19,499",Manual,"9,000",n/a,£145,74.3,Diesel,1.5,/ad/25245021
 Focus,2017," £12,000",Semi-Auto,"13,756",n/a,£145,51.4,Petrol,1,/ad/25166750
 Focus,2017," £10,300",Manual,"27,871",n/a,£145,74.3,Diesel,1.5,/ad/25429277
 Focus,2018," £14,500",Manual,"18,771",n/a,£150,74.3,Diesel,1.5,/ad/25468808
 Focus,2017," £10,000",Manual,"24,951",n/a,£150,74.3,Diesel,1.5,/ad/25468813
 Focus,2017," £10,500",Manual,"21,718",n/a,£150,60.1,Petrol,1,/ad/25477052
 Focus,2017," £10,200",Manual,"29,805",n/a,£150,60.1,Petrol,1,/ad/25480237
 Focus,2017," £11,000",Manual,"21,112",n/a,£150,60.1,Petrol,1,/ad/25481911
 Focus,2017," £11,495",Manual,"38,517",n/a,£145,74.3,Diesel,1.5,/ad/25425884
 Focus,2017," £16,795",Manual,"20,385",24,£145,67.3,Diesel,2,/ad/25425885
 Focus,2018," £12,895",Manual,"20,830",n/a,£145,57.7,Petrol,1,/ad/25436695
 Focus,2018," £18,495",Manual,"16,437",n/a,£145,41.5,Petrol,2,/ad/25436696
 Focus,2018," £14,995",Manual,"8,201",n/a,£150,58.9,Petrol,1,/ad/25453184
 Focus,2019," £15,795",Manual,"8,288",n/a,£145,58.9,Petrol,1,/ad/25290371
 Focus,2018," £11,995",Manual,"15,984",14,£145,60.1,Petrol,1,/ad/25290361
 Focus,2018," £13,295",Manual,"7,359",n/a,£145,57.7,Petrol,1,/ad/25290364
 Focus,2018," £12,800",Manual,"6,945",14,£150,60.1,Petrol,1,/ad/25484998
 Focus,2016," £8,900",Manual,"44,876",n/a,£0,74.3,Diesel,1.5,/ad/25478261
 Focus,2018," £11,750",Manual,"19,371",14,£150,60.1,Petrol,1,/ad/25482405
 Focus,2016," £10,900",Automatic,"33,467",n/a,£145,46.3,Petrol,1.5,/ad/25318605
 Focus,2013," £5,991",Manual,"52,117",14,£30,56.5,Petrol,1,/ad/25467364
 Focus,2016," £7,995",Manual,"51,217",n/a,£0,74.3,Diesel,1.5,/ad/25417788
 Focus,2018," £11,495",Manual,"10,738",n/a,£145,61.4,Petrol,1,/ad/25290358
 Focus,2019," £17,500",Manual,"5,260",n/a,£145,60.1,Petrol,1,/ad/25232344
 Focus,2018," £12,000",Manual,"14,917",14,£145,60.1,Petrol,1,/ad/25232370
 Focus,2018," £15,200",Manual,"7,317",n/a,£145,58.9,Petrol,1,/ad/25232373
 Focus,2018," £13,700",Manual,"12,686",n/a,£145,57.7,Petrol,1,/ad/25232388
 Focus,2018," £17,500",Manual,"2,908",n/a,£145,60.1,Petrol,1,/ad/25232392
 Focus,2019," £17,200",Manual,"5,989",n/a,£145,60.1,Petrol,1,/ad/25232404
 Focus,2019," £17,500",Automatic,"11,211",n/a,£145,48.7,Petrol,1,/ad/25232429
 Focus,2018," £10,240",Manual,"32,501",14,£145,60.1,Petrol,1,/ad/25220496
 Focus,2018," £18,700",Manual,"16,952",26,£145,67.3,Diesel,2,/ad/25420881
 Focus,2018," £15,500",Manual,"17,210",n/a,£145,60.1,Petrol,1,/ad/25420886
 Focus,2015," £9,495",Manual,"22,439",14,£20,60.1,Petrol,1,/ad/25290386
 Focus,2018," £17,995",Manual,"21,443",n/a,£145,41.5,Petrol,2,/ad/25290365
 Focus,2018," £11,295",Manual,"13,435",n/a,£145,60.1,Petrol,1,/ad/25349469
 Focus,2018," £14,495",Manual,"18,406",n/a,£145,80.7,Diesel,1.5,/ad/25349470
 Focus,2018," £10,295",Manual,"33,946",n/a,£145,60.1,Petrol,1,/ad/25349473
 Focus,2018," £15,695",Manual,"11,326",n/a,£145,58.9,Petrol,1,/ad/25349475
 Focus,2017," £9,995",Manual,"30,091",n/a,£145,74.3,Diesel,1.5,/ad/25349486
 Focus,2017," £10,495",Manual,"29,620",n/a,£145,74.3,Diesel,1.5,/ad/25349487
 Focus,2019," £17,995",Manual,"3,250",n/a,£145,60.1,Petrol,1,/ad/25349491
 Focus,2017," £11,750",Manual,"12,200",n/a,£20,60.1,Petrol,1,/ad/25479542
 Focus,2018," £13,900",Manual,"16,071",n/a,£145,57.7,Petrol,1,/ad/25380827
 Focus,2018," £12,500",Manual,"12,900",n/a,£145,61.4,Petrol,1,/ad/25371253
 Focus,2015," £8,130",Manual,"41,232",15,£20,67.3,Diesel,1.6,/ad/25220499
 Focus,2017," £10,480",Manual,"30,526",n/a,£0,74.3,Diesel,1.5,/ad/25220521
 Focus,2018," £13,500",Manual,"8,134",n/a,£145,57.7,Petrol,1,/ad/25220539
 Focus,2019," £18,680",Automatic,"8,900",n/a,£145,74.3,Diesel,1.5,/ad/25220197
 Focus,2019," £16,500",Manual,"1,010",n/a,£145,80.7,Diesel,1.5,/ad/25220198
 Focus,2019," £15,880",Manual,"7,932",n/a,£145,80.7,Diesel,1.5,/ad/25220201
 Focus,2016," £9,280",Semi-Auto,"12,500",n/a,£125,51.4,Petrol,1,/ad/25417366
 Focus,2019," £19,500",Manual,"2,139",n/a,£145,49.6,Petrol,1,/ad/25323330
 Focus,2019," £15,750",Manual,"5,155",n/a,£145,80.7,Diesel,1.5,/ad/25323335
 Focus,2017," £10,500",Manual,"21,967",14,£20,60.1,Petrol,1,/ad/25323272
 Focus,2017," £13,500",Semi-Auto,"8,863",12,£125,51.4,Petrol,1,/ad/25323274
 Focus,2017," £15,750",Manual,"36,980",n/a,£150,41.5,Petrol,2,/ad/25482446
 Focus,2017," £15,800",Manual,"38,571",26,£150  ,67.3,Diesel,2,/ad/25478342
 Focus,2014," £6,500",Manual,"45,073",11,£20,58.9,Petrol,1,/ad/25468931
 Focus,2013," £5,998",Manual,"41,035",11,£20,58.9,Petrol,1,/ad/25450767
 Focus,2018," £20,500",Manual,"7,305",n/a,£145,41.5,Petrol,2,/ad/25345754
 Focus,2016," £17,900",Manual,"20,096",36,£200,41.5,Petrol,2,/ad/25345756
 Focus,2017," £12,500",Manual,"33,820",n/a,£145,74.3,Diesel,1.5,/ad/25233884
 Focus,2019," £19,500",Automatic,"1,555",n/a,£145,64.2,Diesel,2,/ad/25233888
 Focus,2019," £16,800",Manual,"12,750",n/a,£145,74.3,Diesel,1.5,/ad/25233928
 Focus,2019," £16,700",Manual,"14,310",n/a,£145,60.1,Petrol,1,/ad/25233934
 Focus,2020," £22,000",Manual,50,n/a,£145,48.7,Petrol,1,/ad/25408906
 Focus,2017," £11,000",Manual,"24,220",n/a,£145,60.1,Petrol,1,/ad/25352335
 Focus,2019," £15,240",Manual,"13,206",n/a,£150,80.7,Diesel,1.5,/ad/25458950
 Focus,2018," £10,295",Manual,"22,711",n/a,£145,61.4,Petrol,1,/ad/25259225
 Focus,2018," £12,400",Manual,"5,343",14,£145,60.1,Petrol,1,/ad/25220202
 Focus,2018," £15,800",Manual,"20,871",24,£145,67.3,Diesel,2,/ad/25220203
 Focus,2019," £15,950",Manual,"9,572",n/a,£145,80.7,Diesel,1.5,/ad/25220217
 Focus,2019," £14,995",Manual,"19,721",n/a,£145,60.1,Petrol,1,/ad/25204141
 Focus,2018," £13,300",Manual,"7,871",n/a,£145,57.7,Petrol,1,/ad/25308145
 Focus,2015," £10,495",Semi-Auto,"18,230",n/a,£20,67.3,Diesel,1.5,/ad/25400063
 Focus,2016," £8,995",Manual,"37,000",n/a,£0,74.3,Diesel,1.5,/ad/25202804
 Focus,2014," £7,495",Manual,"25,750",12,£20,60.1,Petrol,1,/ad/25431717
 Focus,2019," £18,995",Manual,"1,800",n/a,£145,60.1,Petrol,1,/ad/25206653
 Focus,2017," £11,495",Manual,"16,700",14,£145,60.1,Petrol,1,/ad/25206678
 Focus,2017," £11,000",Manual,"27,980",n/a,£145,74.3,Diesel,1.5,/ad/25200479
 Focus,2014," £6,790",Manual,"51,341",8,£30,56.5,Petrol,1,/ad/25464411
 Focus,2018," £12,990",Manual,"13,470",n/a,£150,74.3,Diesel,1.5,/ad/25468861
 Focus,2018," £11,800",Manual,"12,621",14,£145,60.1,Petrol,1,/ad/25322587
 Focus,2018," £13,610",Manual,"10,490",n/a,£150,58.9,Petrol,1,/ad/25463107
 Focus,2014," £7,038",Manual,"57,960",20,£125,57.7,Diesel,2,/ad/25200730
 Focus,2016," £8,125",Manual,"46,480",11,£20,61.4,Petrol,1,/ad/25200807
 Focus,2013," £6,191",Manual,"78,290",15,£20,67.3,Diesel,1.6,/ad/25200822
 Focus,2016," £8,440",Manual,"53,530",n/a,£0,74.3,Diesel,1.5,/ad/25200847
 Focus,2019," £16,107",Automatic,"2,750",n/a,£150,51.4,Petrol,1,/ad/25471425
 Focus,2017," £10,995",Manual,"27,889",n/a,£20,60.1,Petrol,1,/ad/25202535
 Focus,2013," £11,990",Manual,"47,729",36,£235,39.2,Petrol,2,/ad/25202569
 Focus,2020," £22,995",Manual,"5,817",n/a,£145,60.1,Petrol,1,/ad/25259228
 Focus,2019," £16,495",Manual,"7,045",n/a,£145,60.1,Petrol,1,/ad/25234833
 Focus,2018," £12,295",Manual,"17,139",n/a,£150,57.7,Petrol,1,/ad/25480472
 Focus,2017," £9,750",Manual,"22,850",n/a,£145,61.4,Petrol,1,/ad/25200481
 Focus,2018," £13,500",Manual,"11,000",n/a,£145,57.7,Petrol,1,/ad/25437417
 Focus,2019," £17,900",Manual,"6,690",n/a,£145,51.4,Petrol,1.5,/ad/25437423
 Focus,2019," £17,300",Manual,"3,332",n/a,£145,60.1,Petrol,1,/ad/25437424
 Focus,2019," £18,800",Manual,"5,828",n/a,£145,60.1,Petrol,1,/ad/25437425
 Focus,2018," £18,765",Manual,"17,039",n/a,£145,41.5,Petrol,2,/ad/25322623
 Focus,2018," £18,500",Manual,"12,514",n/a,£145,41.5,Petrol,2,/ad/25322629
 Focus,2018," £17,990",Manual,"7,519",n/a,£145,41.5,Petrol,2,/ad/25322638
 Focus,2016," £9,990",Semi-Auto,"32,618",n/a,£0,74.3,Diesel,1.5,/ad/25322646
 Focus,2018," £17,500",Manual,"20,881",26,£145,67.3,Diesel,2,/ad/25322660
 Focus,2017," £11,790",Manual,"13,239",n/a,£145,74.3,Diesel,1.5,/ad/25409560
 Focus,2017," £10,690",Manual,"17,113",n/a,£145,61.4,Petrol,1,/ad/25418268
 Focus,2016," £8,620",Manual,"42,610",n/a,£0,74.3,Diesel,1.5,/ad/25200522
 Focus,2017," £10,400",Manual,"21,060",n/a,£0,74.3,Diesel,1.5,/ad/25200535
 Focus,2016," £12,317",Automatic,"2,618",n/a,£145,46.3,Petrol,1.5,/ad/25396608
 Focus,2017," £16,958",Manual,"24,399",n/a,£145  ,41.5,Petrol,2,/ad/25426434
 Focus,2018," £11,995",Manual,"10,048",14,£145,60.1,Petrol,1,/ad/25259238
 Focus,2015," £7,150",Manual,"44,670",14,£20,60.1,Petrol,1,/ad/25162963
 Focus,2015," £10,270",Manual,"18,653",n/a,£0,74.3,Diesel,1.5,/ad/25201673
 Focus,2019," £16,107",Automatic,"2,750",n/a,£145,51.4,Petrol,1,/ad/25201679
 Focus,2019," £15,140",Manual,"14,581",n/a,£150,80.7,Diesel,1.5,/ad/25463156
 Focus,2017," £8,700",Manual,"45,450",n/a,£0,74.3,Diesel,1.5,/ad/25201711
 Focus,2019," £14,995",Manual,"6,623",n/a,£145,60.1,Petrol,1,/ad/25442836
 Focus,2015," £7,495",Manual,"56,329",n/a,£0,74.3,Diesel,1.5,/ad/25480474
 Focus,2018," £13,995",Manual,"13,520",n/a,£150,57.7,Petrol,1,/ad/25468162
 Focus,2018," £10,895",Manual,"16,322",n/a,£150,60.1,Petrol,1,/ad/25452677
 Focus,2019," £17,995",Manual,"14,569",n/a,£145,60.1,Petrol,1,/ad/25432438
 Focus,2018," £11,495",Manual,"17,468",14,£145,60.1,Petrol,1,/ad/25259196
 Focus,2018," £13,265",Manual,"19,550",n/a,£145,57.7,Petrol,1,/ad/25259198
 Focus,2018," £14,795",Manual,"6,894",n/a,£145,58.9,Petrol,1,/ad/25259205
 Focus,2019," £19,995",Manual,"9,172",n/a,£145,60.1,Petrol,1,/ad/25259220
 Focus,2019," £18,200",Manual,"4,101",n/a,£145,58.9,Petrol,1,/ad/25443024
 Focus,2018," £12,400",Manual,"21,264",n/a,£150,57.7,Petrol,1,/ad/25479910
 Focus,2018," £12,900",Manual,"16,165",n/a,£145,57.7,Petrol,1,/ad/25322973
 Focus,2019," £19,000",Manual,"3,849",n/a,£145,51.4,Petrol,1.5,/ad/25322987
 Focus,2019," £18,400",Manual,"3,674",n/a,£145,57.7,Diesel,1.5,/ad/25323033
 Focus,2018," £16,000",Manual,"10,754",n/a,£145,80.7,Diesel,1.5,/ad/25323067
 Focus,2016," £8,700",Manual,"40,580",n/a,£0,74.3,Diesel,1.5,/ad/25200547
 Focus,2016," £9,640",Manual,"24,920",n/a,£0,74.3,Diesel,1.5,/ad/25200549
 Focus,2018," £12,550",Manual,"28,230",n/a,£145,60.1,Petrol,1,/ad/25200596
 Focus,2018," £13,595",Manual,"6,380",n/a,£145,60.1,Petrol,1,/ad/25200607
 Focus,2014," £6,926",Manual,"40,360",11,£20,58.9,Petrol,1,/ad/25200699
 Focus,2016," £10,600",Manual,"22,430",n/a,£20,60.1,Petrol,1,/ad/25162771
 Focus,2017," £10,990",Manual,"17,980",n/a,£145,74.3,Diesel,1.5,/ad/25162776
 Focus,2017," £10,680",Manual,"22,040",n/a,£145,74.3,Diesel,1.5,/ad/25162777
 Focus,2017," £16,000",Manual,"38,359",26,£145,67.3,Diesel,2,/ad/25354784
 Focus,2020," £29,000",Manual,350,n/a,£150,34.5,Petrol,2.3,/ad/25485488
 Focus,2019," £16,230",Manual,"4,924",n/a,£145,60.1,Petrol,1,/ad/25426438
 Focus,2019," £15,500",Manual,"8,580",n/a,£145,58.9,Petrol,1,/ad/25448545
 Focus,2017," £11,817",Semi-Auto,"12,582",12,£125,51.4,Petrol,1,/ad/25426440
 Focus,2014," £6,324",Manual,"57,170",14,£30,56.5,Petrol,1,/ad/25420318
 Focus,2018," £11,100",Manual,"19,841",14,£145,60.1,Petrol,1,/ad/25310859
 Focus,2017," £9,995",Manual,"14,716",n/a,£145,61.4,Petrol,1,/ad/25399694
 Focus,2019," £16,495",Manual,,Petrol,1,"11,130",,,/ad/25417491
 Focus,2019," £19,490",Manual,500,n/a,£145,47.9,Petrol,1,/ad/25334131
 Focus,2017," £11,295",Manual,"5,063",11,£20,61.4,Petrol,1,/ad/25194559
 Focus,2020," £18,900",Manual,10,n/a,£150,60.1,Petrol,1,/ad/25485493
 Focus,2018," £17,200",Manual,"27,234",26,£145,67.3,Diesel,2,/ad/25322852
 Focus,2016," £14,500",Automatic,"3,255",n/a,£145,46.3,Petrol,1.5,/ad/25322916
 Focus,2018," £15,000",Manual,"10,755",n/a,£145,80.7,Diesel,1.5,/ad/25322928
 Focus,2018," £15,000",Manual,"12,234",n/a,£145,74.3,Diesel,1.5,/ad/25322936
 Focus,2018," £19,900",Manual,"16,744",26,£145,67.3,Diesel,2,/ad/25322951
 Focus,2017," £11,800",Manual,"6,859",14,£20,60.1,Petrol,1,/ad/25322953
 Focus,2018," £13,000",Manual,"12,581",n/a,£145,51.4,Petrol,1.5,/ad/25322967
 Focus,2017," £11,728",Manual,"9,340",n/a,£0,74.3,Diesel,1.5,/ad/25323083
 Focus,2019," £17,200",Manual,"3,608",n/a,£150,60.1,Petrol,1,/ad/25468878
 Focus,2018," £18,800",Manual,"5,087",n/a,£150,41.5,Petrol,2,/ad/25464418
 Focus,2015," £9,495",Manual,"13,886",15,£20,67.3,Diesel,1.6,/ad/25448861
 Focus,2019," £17,990",Manual,"10,318",n/a,£145,60.1,Petrol,1,/ad/25234809
 Focus,2015," £7,360",Manual,"76,000",15,£20,67.3,Diesel,1.6,/ad/25427985
 Focus,2016," £9,995",Manual,"7,905",n/a,£0,74.3,Diesel,1.5,/ad/25424646
 Focus,2018," £13,000",Manual,"18,696",n/a,£145,74.3,Diesel,1.5,/ad/25233144
 Focus,2019," £20,000",Automatic,"6,290",n/a,£145,39.8,Petrol,1.5,/ad/25233153
 Focus,2017," £11,400",Manual,"15,000",11,£20,61.4,Petrol,1,/ad/25233167
 Focus,2018," £10,500",Manual,"30,753",n/a,£150,60.1,Petrol,1,/ad/25471900
 Focus,2017," £12,000",Manual,"22,296",n/a,£145,74.3,Diesel,1.5,/ad/25233172
 Focus,2018," £15,500",Manual,"21,464",n/a,£145,64.2,Diesel,2,/ad/25233197
 Focus,2017," £11,700",Manual,"39,093",n/a,£145,51.4,Petrol,1.5,/ad/25233208
 Focus,2017," £11,495",Manual,"13,459",14,£145,60.1,Petrol,1,/ad/25346440
 Focus,2017," £11,495",Manual,"20,958",n/a,£145,60.1,Petrol,1,/ad/25259750
 Focus,2018," £16,495",Manual,"24,344",n/a,£145,60.1,Petrol,1,/ad/25259773
