model,year,price,transmission,mileage,fuelType,engineSize
 Focus,2018,15250,Manual,6898,Petrol,1.0
 Focus,2018,13695,Manual,15930,Petrol,1.0
 Focus,2017,11295,Manual,15612,Petrol,1.0
 Focus,2017,9695,Manual,35483,Petrol,1.0
 Focus,2017,18499,Manual,13063,Petrol,2.0
 Focus,2017,18499,Manual,19860,Petrol,2.0
 Focus,2020,18999,Manual,1900,Petrol,1.0
 Focus,2019,19499,Manual,9000,Diesel,1.5
 Focus,2017,12000,Semi-Auto,13756,Petrol,1.0
 Focus,2017,10300,Manual,27871,Diesel,1.5
 Focus,2018,14500,Manual,18771,Diesel,1.5
 Focus,2017,10000,Manual,24951,Diesel,1.5
 Focus,2017,10500,Manual,21718,Petrol,1.0
 Focus,2017,10200,Manual,29805,Petrol,1.0
 Focus,2017,11000,Manual,21112,Petrol,1.0
 Focus,2017,11495,Manual,38517,Diesel,1.5
 Focus,2017,16795,Manual,20385,Diesel,2.0
 Focus,2018,12895,Manual,20830,Petrol,1.0
 Focus,2018,18495,Manual,16437,Petrol,2.0
 Focus,2018,14995,Manual,8201,Petrol,1.0
 Focus,2019,15795,Manual,8288,Petrol,1.0
 Focus,2018,11995,Manual,15984,Petrol,1.0
 Focus,2018,13295,Manual,7359,Petrol,1.0
 Focus,2018,12800,Manual,6945,Petrol,1.0
 Focus,2016,8900,Manual,44876,Diesel,1.5
 Focus,2018,11750,Manual,19371,Petrol,1.0
 Focus,2016,10900,Automatic,33467,Petrol,1.5
 Focus,2013,5991,Manual,52117,Petrol,1.0
 Focus,2016,7995,Manual,51217,Diesel,1.5
 Focus,2018,11495,Manual,10738,Petrol,1.0
 Focus,2019,17500,Manual,5260,Petrol,1.0
 Focus,2018,12000,Manual,14917,Petrol,1.0
 Focus,2018,15200,Manual,7317,Petrol,1.0
 Focus,2018,13700,Manual,12686,Petrol,1.0
 Focus,2018,17500,Manual,2908,Petrol,1.0
 Focus,2019,17200,Manual,5989,Petrol,1.0
 Focus,2019,17500,Automatic,11211,Petrol,1.0
 Focus,2018,10240,Manual,32501,Petrol,1.0
 Focus,2018,18700,Manual,16952,Diesel,2.0
 Focus,2018,15500,Manual,17210,Petrol,1.0
 Focus,2015,9495,Manual,22439,Petrol,1.0
 Focus,2018,17995,Manual,21443,Petrol,2.0
 Focus,2018,11295,Manual,13435,Petrol,1.0
 Focus,2018,14495,Manual,18406,Diesel,1.5
 Focus,2018,10295,Manual,33946,Petrol,1.0
 Focus,2018,15695,Manual,11326,Petrol,1.0
 Focus,2017,9995,Manual,30091,Diesel,1.5
 Focus,2017,10495,Manual,29620,Diesel,1.5
 Focus,2019,17995,Manual,3250,Petrol,1.0
 Focus,2017,11750,Manual,12200,Petrol,1.0
 Focus,2018,13900,Manual,16071,Petrol,1.0
 Focus,2018,12500,Manual,12900,Petrol,1.0
 Focus,2015,8130,Manual,41232,Diesel,1.6
 Focus,2017,10480,Manual,30526,Diesel,1.5
 Focus,2018,13500,Manual,8134,Petrol,1.0
 Focus,2019,18680,Automatic,8900,Diesel,1.5
 Focus,2019,16500,Manual,1010,Diesel,1.5
 Focus,2019,15880,Manual,7932,Diesel,1.5
 Focus,2016,9280,Semi-Auto,12500,Petrol,1.0
 Focus,2019,19500,Manual,2139,Petrol,1.0
 Focus,2019,15750,Manual,5155,Diesel,1.5
 Focus,2017,10500,Manual,21967,Petrol,1.0
 Focus,2017,13500,Semi-Auto,8863,Petrol,1.0
 Focus,2017,15750,Manual,36980,Petrol,2.0
 Focus,2017,15800,Manual,38571,Diesel,2.0
 Focus,2014,6500,Manual,45073,Petrol,1.0
 Focus,2013,5998,Manual,41035,Petrol,1.0
 Focus,2018,20500,Manual,7305,Petrol,2.0
 Focus,2016,17900,Manual,20096,Petrol,2.0
 Focus,2017,12500,Manual,33820,Diesel,1.5
 Focus,2019,19500,Automatic,1555,Diesel,2.0
 Focus,2019,16800,Manual,12750,Diesel,1.5
 Focus,2019,16700,Manual,14310,Petrol,1.0
 Focus,2020,22000,Manual,50,Petrol,1.0
 Focus,2017,11000,Manual,24220,Petrol,1.0
 Focus,2019,15240,Manual,13206,Diesel,1.5
 Focus,2018,10295,Manual,22711,Petrol,1.0
 Focus,2018,12400,Manual,5343,Petrol,1.0
 Focus,2018,15800,Manual,20871,Diesel,2.0
 Focus,2019,15950,Manual,9572,Diesel,1.5
 Focus,2019,14995,Manual,19721,Petrol,1.0
 Focus,2018,13300,Manual,7871,Petrol,1.0
 Focus,2015,10495,Semi-Auto,18230,Diesel,1.5
 Focus,2016,8995,Manual,37000,Diesel,1.5
 Focus,2014,7495,Manual,25750,Petrol,1.0
 Focus,2019,18995,Manual,1800,Petrol,1.0
 Focus,2017,11495,Manual,16700,Petrol,1.0
 Focus,2017,11000,Manual,27980,Diesel,1.5
 Focus,2014,6790,Manual,51341,Petrol,1.0
 Focus,2018,12990,Manual,13470,Diesel,1.5
 Focus,2018,11800,Manual,12621,Petrol,1.0
 Focus,2018,13610,Manual,10490,Petrol,1.0
 Focus,2014,7038,Manual,57960,Diesel,2.0
 Focus,2016,8125,Manual,46480,Petrol,1.0
 Focus,2013,6191,Manual,78290,Diesel,1.6
 Focus,2016,8440,Manual,53530,Diesel,1.5
 Focus,2019,16107,Automatic,2750,Petrol,1.0
 Focus,2017,10995,Manual,27889,Petrol,1.0
 Focus,2013,11990,Manual,47729,Petrol,2.0
 Focus,2020,22995,Manual,5817,Petrol,1.0
 Focus,2019,16495,Manual,7045,Petrol,1.0
 Focus,2018,12295,Manual,17139,Petrol,1.0
 Focus,2017,9750,Manual,22850,Petrol,1.0
 Focus,2018,13500,Manual,11000,Petrol,1.0
 Focus,2019,17900,Manual,6690,Petrol,1.5
 Focus,2019,17300,Manual,3332,Petrol,1.0
 Focus,2019,18800,Manual,5828,Petrol,1.0
 Focus,2018,18765,Manual,17039,Petrol,2.0
 Focus,2018,18500,Manual,12514,Petrol,2.0
 Focus,2018,17990,Manual,7519,Petrol,2.0
 Focus,2016,9990,Semi-Auto,32618,Diesel,1.5
 Focus,2018,17500,Manual,20881,Diesel,2.0
 Focus,2017,11790,Manual,13239,Diesel,1.5
 Focus,2017,10690,Manual,17113,Petrol,1.0
 Focus,2016,8620,Manual,42610,Diesel,1.5
 Focus,2017,10400,Manual,21060,Diesel,1.5
 Focus,2016,12317,Automatic,2618,Petrol,1.5
 Focus,2017,16958,Manual,24399,Petrol,2.0
 Focus,2018,11995,Manual,10048,Petrol,1.0
 Focus,2015,7150,Manual,44670,Petrol,1.0
 Focus,2015,10270,Manual,18653,Diesel,1.5
 Focus,2019,16107,Automatic,2750,Petrol,1.0
 Focus,2019,15140,Manual,14581,Diesel,1.5
 Focus,2017,8700,Manual,45450,Diesel,1.5
 Focus,2019,14995,Manual,6623,Petrol,1.0
 Focus,2015,7495,Manual,56329,Diesel,1.5
 Focus,2018,13995,Manual,13520,Petrol,1.0
 Focus,2018,10895,Manual,16322,Petrol,1.0
 Focus,2019,17995,Manual,14569,Petrol,1.0
 Focus,2018,11495,Manual,17468,Petrol,1.0
 Focus,2018,13265,Manual,19550,Petrol,1.0
 Focus,2018,14795,Manual,6894,Petrol,1.0
 Focus,2019,19995,Manual,9172,Petrol,1.0
 Focus,2019,18200,Manual,4101,Petrol,1.0
 Focus,2018,12400,Manual,21264,Petrol,1.0
 Focus,2018,12900,Manual,16165,Petrol,1.0
 Focus,2019,19000,Manual,3849,Petrol,1.5
 Focus,2019,18400,Manual,3674,Diesel,1.5
 Focus,2018,16000,Manual,10754,Diesel,1.5
 Focus,2016,8700,Manual,40580,Diesel,1.5
 Focus,2016,9640,Manual,24920,Diesel,1.5
 Focus,2018,12550,Manual,28230,Petrol,1.0
 Focus,2018,13595,Manual,6380,Petrol,1.0
 Focus,2014,6926,Manual,40360,Petrol,1.0
 Focus,2016,10600,Manual,22430,Petrol,1.0
 Focus,2017,10990,Manual,17980,Diesel,1.5
 Focus,2017,10680,Manual,22040,Diesel,1.5
 Focus,2017,16000,Manual,38359,Diesel,2.0
 Focus,2020,29000,Manual,350,Petrol,2.3
 Focus,2019,16230,Manual,4924,Petrol,1.0
 Focus,2019,15500,Manual,8580,Petrol,1.0
 Focus,2017,11817,Semi-Auto,12582,Petrol,1.0
 Focus,2014,6324,Manual,57170,Petrol,1.0
 Focus,2018,11100,Manual,19841,Petrol,1.0
 Focus,2017,9995,Manual,14716,Petrol,1.0
 Focus,2019,16495,Manual,11130,Petrol,1.0
 Focus,2019,19490,Manual,500,Petrol,1.0
 Focus,2017,11295,Manual,5063,Petrol,1.0
 Focus,2020,18900,Manual,10,Petrol,1.0
 Focus,2018,17200,Manual,27234,Diesel,2.0
 Focus,2016,14500,Automatic,3255,Petrol,1.5
 Focus,2018,15000,Manual,10755,Diesel,1.5
 Focus,2018,15000,Manual,12234,Diesel,1.5
 Focus,2018,19900,Manual,16744,Diesel,2.0
 Focus,2017,11800,Manual,6859,Petrol,1.0
 Focus,2018,13000,Manual,12581,Petrol,1.5
 Focus,2017,11728,Manual,9340,Diesel,1.5
 Focus,2019,17200,Manual,3608,Petrol,1.0
 Focus,2018,18800,Manual,5087,Petrol,2.0
 Focus,2015,9495,Manual,13886,Diesel,1.6
 Focus,2019,17990,Manual,10318,Petrol,1.0
 Focus,2015,7360,Manual,76000,Diesel,1.6
 Focus,2016,9995,Manual,7905,Diesel,1.5
 Focus,2018,13000,Manual,18696,Diesel,1.5
 Focus,2019,20000,Automatic,6290,Petrol,1.5
 Focus,2017,11400,Manual,15000,Petrol,1.0
 Focus,2018,10500,Manual,30753,Petrol,1.0
 Focus,2017,12000,Manual,22296,Diesel,1.5
 Focus,2018,15500,Manual,21464,Diesel,2.0
 Focus,2017,11700,Manual,39093,Petrol,1.5
 Focus,2017,11495,Manual,13459,Petrol,1.0
 Focus,2017,11495,Manual,20958,Petrol,1.0
 Focus,2018,16495,Manual,24344,Petrol,1.0
 Focus,2018,18795,Manual,12589,Petrol,2.0
 Focus,2019,17995,Manual,5668,Petrol,1.0
 Focus,2018,12995,Manual,14233,Petrol,1.0
 Focus,2020,19995,Manual,130,Petrol,1.0
 Focus,2017,11995,Manual,22081,Diesel,1.5
 Focus,2016,10000,Manual,34297,Diesel,1.5
 Focus,2013,5500,Manual,69498,Diesel,1.6
 Focus,2017,11700,Manual,21934,Diesel,1.5
 Focus,2019,20000,Automatic,953,Diesel,2.0
 Focus,2016,13250,Manual,32643,Diesel,2.0
 Focus,2017,18777,Manual,7390,Petrol,2.0
 Focus,2018,13990,Manual,9770,Petrol,1.0
 Focus,2017,9890,Semi-Auto,39900,Diesel,1.5
 Focus,2018,16900,Manual,21931,Petrol,2.0
 Focus,2019,15800,Manual,9379,Petrol,1.0
 Focus,2017,11900,Manual,11574,Diesel,1.5
 Focus,2017,15795,Manual,19948,Diesel,2.0
 Focus,2019,17995,Manual,14569,Petrol,1.0
 Focus,2018,18495,Manual,12446,Petrol,2.0
 Focus,2017,11195,Semi-Auto,31648,Diesel,1.5
 Focus,2017,17295,Manual,21232,Petrol,2.0
 Focus,2018,11995,Manual,16246,Petrol,1.0
 Focus,2016,9995,Manual,35286,Diesel,1.5
 Focus,2019,17000,Manual,6337,Petrol,1.0
 Focus,2019,14925,Manual,12987,Petrol,1.0
 Focus,2019,17125,Automatic,1858,Petrol,1.0
 Focus,2019,14100,Manual,20287,Diesel,1.5
 Focus,2017,10000,Manual,17753,Petrol,1.0
 Focus,2017,10340,Manual,31767,Petrol,1.0
 Focus,2014,6770,Manual,60852,Petrol,1.0
 Focus,2017,12790,Manual,3184,Diesel,1.5
 Focus,2018,12350,Semi-Auto,5315,Petrol,1.0
 Focus,2018,12000,Manual,17225,Petrol,1.0
 Focus,2018,15200,Manual,5811,Petrol,1.0
 Focus,2015,7250,Manual,66144,Diesel,1.5
 Focus,2017,11795,Manual,30564,Petrol,1.0
 Focus,2014,12750,Manual,33202,Petrol,2.0
 Focus,2018,15000,Manual,15918,Petrol,1.0
 Focus,2018,19000,Manual,12130,Petrol,2.0
 Focus,2019,15595,Manual,5257,Petrol,1.0
 Focus,2018,13195,Manual,15010,Diesel,1.5
 Focus,2017,17475,Manual,24550,Diesel,2.0
 Focus,2019,18975,Manual,6200,Petrol,1.0
 Focus,2018,15475,Automatic,15751,Diesel,1.5
 Focus,2019,27975,Manual,5000,Petrol,2.3
 Focus,2019,25995,Manual,13312,Diesel,2.0
 Focus,2019,27995,Manual,9125,Petrol,2.3
 Focus,2018,13500,Manual,12929,Petrol,1.5
 Focus,2017,11900,Manual,21791,Petrol,1.0
 Focus,2019,19900,Automatic,942,Petrol,1.0
 Focus,2019,18990,Manual,16496,Petrol,1.5
 Focus,2017,10895,Manual,21128,Petrol,1.0
 Focus,2018,12995,Manual,33019,Diesel,1.5
 Focus,2018,14495,Manual,9321,Petrol,1.0
 Focus,2018,11995,Manual,16246,Petrol,1.0
 Focus,2017,11795,Manual,12260,Petrol,1.0
 Focus,2015,6295,Manual,83467,Petrol,1.0
 Focus,2019,16295,Manual,6065,Petrol,1.0
 Focus,2015,8695,Manual,39394,Petrol,1.0
 Focus,2017,16995,Manual,39684,Diesel,2.0
 Focus,2017,11700,Manual,18479,Petrol,1.0
 Focus,2019,17490,Manual,12300,Petrol,1.0
 Focus,2018,12000,Manual,20045,Diesel,1.5
 Focus,2017,10595,Manual,14716,Petrol,1.0
 Focus,2018,18695,Manual,12589,Petrol,2.0
 Focus,2019,17495,Manual,7471,Petrol,1.0
 Focus,2019,17495,Manual,6370,Petrol,1.0
 Focus,2019,17495,Manual,9080,Petrol,1.0
 Focus,2019,18995,Manual,10947,Petrol,1.0
 Focus,2019,16995,Manual,8720,Diesel,1.5
 Focus,2019,16995,Manual,12700,Petrol,1.0
 Focus,2018,13900,Manual,12892,Diesel,1.5
 Focus,2018,20900,Manual,12307,Petrol,2.0
 Focus,2017,8895,Manual,29984,Petrol,1.0
 Focus,2017,12000,Manual,28672,Petrol,1.0
 Focus,2017,13500,Semi-Auto,16856,Petrol,1.0
 Focus,2017,19500,Manual,9342,Petrol,2.0
 Focus,2018,10195,Manual,32176,Petrol,1.0
 Focus,2018,13195,Manual,13518,Petrol,1.0
 Focus,2018,15789,Manual,8459,Petrol,1.5
 Focus,2018,15789,Manual,8459,Petrol,1.5
 Focus,2016,11989,Automatic,25913,Petrol,1.5
 Focus,2017,17495,Manual,25739,Petrol,2.0
 Focus,2020,23995,Manual,6102,Petrol,1.0
 Focus,2017,10795,Manual,25000,Petrol,1.0
 Focus,2019,15695,Manual,18800,Petrol,1.0
 Focus,2018,11995,Manual,19036,Petrol,1.0
 Focus,2018,13495,Manual,22279,Petrol,1.0
 Focus,2018,12695,Manual,10908,Petrol,1.0
 Focus,2017,17995,Manual,11432,Petrol,2.0
 Focus,2015,7810,Manual,66990,Diesel,1.5
 Focus,2017,10460,Manual,40412,Diesel,1.5
 Focus,2016,9489,Manual,16160,Petrol,1.0
 Focus,2019,25000,Manual,1841,Petrol,2.3
 Focus,2017,10000,Manual,24951,Diesel,1.5
 Focus,2018,12020,Manual,10020,Petrol,1.0
 Focus,2016,9495,Manual,9750,Petrol,1.0
 Focus,2017,12795,Semi-Auto,10106,Petrol,1.0
 Focus,2018,15475,Automatic,15751,Diesel,1.5
 Focus,2017,10975,Manual,24035,Petrol,1.0
 Focus,2017,17475,Manual,24550,Diesel,2.0
 Focus,2019,18975,Manual,6200,Petrol,1.0
 Focus,2016,7700,Manual,64918,Diesel,1.5
 Focus,2018,20991,Manual,6833,Petrol,2.0
 Focus,2018,13289,Manual,22058,Petrol,1.0
 Focus,2018,13491,Manual,15919,Petrol,1.0
 Focus,2018,18689,Manual,14277,Diesel,2.0
 Focus,2018,12791,Manual,16565,Petrol,1.0
 Focus,2019,17389,Automatic,10898,Petrol,1.0
 Focus,2019,20795,Automatic,7000,Diesel,2.0
 Focus,2018,13289,Manual,22058,Petrol,1.0
 Focus,2018,11689,Manual,20827,Petrol,1.0
 Focus,2018,13491,Manual,15919,Petrol,1.0
 Focus,2020,15600,Manual,557,Petrol,1.0
 Focus,2019,17480,Manual,3314,Petrol,1.0
 Focus,2019,20380,Manual,6235,Diesel,2.0
 Focus,2013,6370,Manual,50223,Petrol,1.0
 Focus,2018,13441,Manual,16117,Diesel,1.5
 Focus,2019,17491,Automatic,9389,Petrol,1.0
 Focus,2017,11560,Manual,17530,Petrol,1.0
 Focus,2019,16230,Automatic,16424,Diesel,1.5
 Focus,2019,15320,Manual,9369,Petrol,1.0
 Focus,2016,8760,Manual,38113,Petrol,1.0
 Focus,2017,18520,Manual,17327,Petrol,2.0
 Focus,2019,29350,Manual,1617,Petrol,2.3
 Focus,2015,7141,Manual,67680,Diesel,1.6
 Focus,2015,7660,Manual,45878,Diesel,1.5
 Focus,2016,10495,Manual,15000,Petrol,1.0
 Focus,2017,12995,Manual,10300,Petrol,1.0
 Focus,2017,12995,Manual,10438,Petrol,1.0
 Focus,2013,6495,Manual,50500,Petrol,1.0
 Focus,2017,12295,Manual,14750,Petrol,1.0
 Focus,2017,10689,Manual,26058,Diesel,1.5
 Focus,2016,9710,Manual,14661,Petrol,1.0
 Focus,2019,19236,Automatic,4896,Diesel,1.5
 Focus,2019,16990,Manual,7546,Petrol,1.0
 Focus,2019,15860,Manual,4265,Petrol,1.0
 Focus,2017,18900,Manual,12811,Petrol,2.0
 Focus,2019,19490,Automatic,729,Diesel,1.5
 Focus,2018,16990,Manual,19500,Petrol,1.0
 Focus,2015,7650,Manual,51205,Diesel,1.6
 Focus,2019,16200,Manual,12981,Petrol,1.0
 Focus,2017,13795,Manual,50289,Petrol,2.0
 Focus,2016,10300,Manual,14896,Diesel,1.5
 Focus,2017,9700,Manual,42956,Petrol,1.0
 Focus,2016,9160,Manual,31410,Diesel,1.5
 Focus,2015,7000,Manual,54724,Diesel,1.5
 Focus,2018,13160,Manual,21235,Diesel,1.5
 Focus,2017,10770,Manual,22176,Petrol,1.0
 Focus,2018,17997,Manual,15336,Petrol,2.0
 Focus,2019,18140,Manual,4577,Diesel,1.5
 Focus,2016,7730,Manual,55923,Diesel,1.5
 Focus,2016,9270,Manual,16327,Diesel,1.5
 Focus,2018,18277,Manual,18646,Diesel,2.0
 Focus,2019,15520,Manual,6754,Petrol,1.0
 Focus,2015,8995,Manual,38001,Petrol,1.0
 Focus,2015,6399,Manual,84000,Diesel,1.5
 Focus,2016,10499,Semi-Auto,19395,Petrol,1.0
 Focus,2019,15540,Manual,11881,Petrol,1.0
 Focus,2019,15370,Manual,7912,Petrol,1.0
 Focus,2019,16190,Manual,10737,Diesel,1.5
 Focus,2019,14390,Manual,10889,Petrol,1.0
 Focus,2019,17030,Manual,8439,Petrol,1.5
 Focus,2019,14410,Manual,7100,Petrol,1.0
 Focus,2017,18160,Manual,17583,Petrol,2.0
 Focus,2016,10670,Automatic,27977,Petrol,1.0
 Focus,2013,6480,Manual,31101,Diesel,1.6
 Focus,2017,17387,Manual,22342,Petrol,2.0
 Focus,2018,12970,Manual,7994,Petrol,1.0
 Focus,2019,27580,Manual,7069,Petrol,2.3
 Focus,2018,13510,Automatic,13409,Petrol,1.0
 Focus,2019,16030,Manual,9145,Diesel,1.5
 Focus,2017,18300,Manual,13813,Petrol,2.0
 Focus,2017,11000,Manual,40988,Diesel,1.5
 Focus,2017,11900,Semi-Auto,18396,Petrol,1.0
 Focus,2019,19995,Automatic,6000,Diesel,2.0
 Focus,2017,17979,Manual,22239,Petrol,2.0
 Focus,2017,10479,Manual,33446,Diesel,1.5
 Focus,2020,28939,Manual,601,Petrol,2.3
 Focus,2018,16479,Manual,2596,Petrol,1.0
 Focus,2017,10495,Manual,27820,Petrol,1.0
 Focus,2015,6645,Manual,72000,Diesel,1.5
 Focus,2014,7499,Semi-Auto,47329,Petrol,1.6
 Focus,2016,12799,Manual,48537,Diesel,2.0
 Focus,2018,13979,Manual,16808,Petrol,1.0
 Focus,2017,11479,Manual,52639,Diesel,1.5
 Focus,2016,16479,Manual,24547,Petrol,2.0
 Focus,2018,28975,Manual,14171,Petrol,2.3
 Focus,2019,16970,Manual,5802,Petrol,1.0
 Focus,2018,16479,Manual,18332,Diesel,1.5
 Focus,2018,19979,Semi-Auto,6465,Diesel,2.0
 Focus,2017,10979,Manual,35735,Petrol,1.5
 Focus,2017,10887,Manual,16342,Petrol,1.0
 Focus,2017,11795,Manual,9616,Petrol,1.0
 Focus,2018,13295,Manual,22406,Petrol,1.0
 Focus,2019,17990,Automatic,9800,Petrol,1.0
 Focus,2019,15990,Manual,8933,Petrol,1.0
 Focus,2017,10990,Manual,21647,Petrol,1.0
 Focus,2019,19320,Automatic,15052,Diesel,2.0
 Focus,2018,13000,Manual,16853,Diesel,1.5
 Focus,2019,15995,Manual,5452,Petrol,1.0
 Focus,2017,11495,Manual,13764,Petrol,1.0
 Focus,2018,12195,Manual,8734,Petrol,1.0
 Focus,2018,11695,Manual,7788,Petrol,1.0
 Focus,2017,9995,Manual,32187,Petrol,1.0
 Focus,2018,15495,Manual,21162,Petrol,1.0
 Focus,2018,13495,Manual,23111,Petrol,1.0
 Focus,2019,18995,Manual,4710,Petrol,1.0
 Focus,2019,26890,Manual,4000,Petrol,2.3
 Focus,2019,18490,Automatic,1890,Petrol,1.5
 Focus,2018,16195,Automatic,440,Petrol,1.0
 Focus,2019,15750,Manual,14195,Petrol,1.0
 Focus,2017,12620,Semi-Auto,23829,Petrol,1.0
 Focus,2017,10595,Manual,27500,Petrol,1.0
 Focus,2017,11995,Manual,11500,Petrol,1.0
 Focus,2016,10795,Manual,15047,Petrol,1.0
 Focus,2019,14995,Manual,843,Petrol,1.0
 Focus,2016,14699,Manual,42524,Petrol,2.0
 Focus,2017,11999,Manual,9844,Petrol,1.0
 Focus,2015,9499,Manual,25000,Petrol,1.0
 Focus,2017,16950,Manual,26140,Petrol,2.0
 Focus,2017,12800,Manual,16790,Diesel,1.5
 Focus,2017,14495,Manual,9814,Petrol,1.5
 Focus,2017,10795,Manual,20418,Petrol,1.0
 Focus,2018,13500,Manual,17540,Petrol,1.0
 Focus,2019,15990,Manual,8000,Petrol,1.0
 Focus,2018,12500,Manual,22494,Petrol,1.0
 Focus,2019,14995,Manual,1200,Petrol,1.0
 Focus,2019,15995,Automatic,14000,Petrol,1.0
 Focus,2019,14995,Manual,15000,Petrol,1.0
 Focus,2019,15995,Manual,12200,Petrol,1.0
 Focus,2019,15995,Manual,12200,Petrol,1.0
 Focus,2018,15995,Manual,6000,Diesel,1.5
 Focus,2019,15495,Manual,8500,Petrol,1.0
 Focus,2018,15690,Manual,10500,Petrol,1.0
 Focus,2019,14995,Automatic,11000,Petrol,1.0
 Focus,2013,5999,Manual,63424,Petrol,1.0
 Focus,2018,12499,Manual,16819,Petrol,1.0
 Focus,2017,9999,Manual,70348,Diesel,1.5
 Focus,2013,5999,Manual,59477,Petrol,1.0
 Focus,2016,9999,Manual,23325,Petrol,1.0
 Focus,2019,17999,Manual,11304,Petrol,1.5
 Focus,2018,15999,Manual,3796,Diesel,1.5
 Focus,2017,10999,Manual,25331,Petrol,1.0
 Focus,2018,12699,Manual,21442,Petrol,1.0
 Focus,2017,15499,Manual,38688,Diesel,2.0
 Focus,2018,12199,Manual,14766,Petrol,1.0
 Focus,2018,14499,Manual,11997,Diesel,1.5
 Focus,2018,13870,Manual,9446,Petrol,1.0
 Focus,2018,11640,Manual,29546,Petrol,1.0
 Focus,2017,11695,Semi-Auto,22804,Petrol,1.0
 Focus,2016,10795,Semi-Auto,2903,Petrol,1.6
 Focus,2015,9390,Semi-Auto,16370,Petrol,1.6
 Focus,2016,8999,Manual,46101,Diesel,1.5
 Focus,2019,18699,Manual,603,Petrol,1.0
 Focus,2020,24799,Manual,641,Petrol,1.5
 Focus,2020,21499,Manual,807,Diesel,1.5
 Focus,2017,10999,Semi-Auto,31033,Petrol,1.0
 Focus,2018,14699,Manual,15937,Diesel,1.5
 Focus,2016,14499,Manual,40953,Diesel,2.0
 Focus,2017,11699,Manual,11526,Petrol,1.0
 Focus,2018,12199,Manual,5304,Petrol,1.0
 Focus,2019,28495,Manual,4000,Petrol,2.3
 Focus,2018,19490,Manual,3000,Petrol,1.5
 Focus,2018,19495,Automatic,7000,Diesel,1.5
 Focus,2019,27890,Manual,900,Petrol,2.3
 Focus,2019,14899,Manual,11322,Petrol,1.0
 Focus,2019,16800,Manual,30,Petrol,1.0
 Focus,2019,22000,Automatic,13917,Diesel,2.0
 Focus,2016,9200,Manual,36500,Petrol,1.0
 Focus,2018,18500,Manual,21901,Diesel,2.0
 Focus,2019,18499,Manual,8000,Petrol,1.0
 Focus,2015,8499,Manual,50502,Diesel,1.5
 Focus,2018,13299,Manual,16257,Diesel,1.5
 Focus,2018,13499,Manual,19926,Diesel,1.5
 Focus,2019,16299,Manual,5681,Petrol,1.0
 Focus,2019,18999,Manual,4892,Petrol,1.0
 Focus,2018,19199,Manual,10611,Petrol,2.0
 Focus,2020,30999,Automatic,10,Petrol,1.5
 Focus,2016,9000,Manual,35756,Diesel,1.5
 Focus,2018,20299,Manual,6987,Petrol,2.0
 Focus,2017,11499,Manual,28604,Diesel,1.5
 Focus,2018,16995,Automatic,10688,Diesel,1.5
 Focus,2014,6999,Manual,41633,Petrol,1.0
 Focus,2016,9499,Manual,44815,Petrol,1.0
 Focus,2017,10890,Semi-Auto,41934,Petrol,1.0
 Focus,2016,11784,Manual,6000,Diesel,1.5
 Focus,2016,10696,Manual,13000,Petrol,1.0
 Focus,2018,12699,Manual,35221,Diesel,1.5
 Focus,2015,13399,Manual,23178,Petrol,2.0
 Focus,2019,17999,Manual,4432,Petrol,1.0
 Focus,2019,17699,Manual,5443,Petrol,1.0
 Focus,2019,16999,Manual,4933,Petrol,1.0
 Focus,2019,24999,Manual,9488,Petrol,2.3
 Focus,2018,11499,Manual,22465,Petrol,1.0
 Focus,2019,16199,Manual,6321,Petrol,1.0
 Focus,2019,16294,Automatic,13000,Petrol,1.0
 Focus,2017,11885,Manual,27000,Petrol,1.0
 Focus,2015,8474,Manual,32000,Petrol,1.0
 Focus,2019,16982,Manual,4000,Petrol,1.0
 Focus,2017,10998,Semi-Auto,36000,Diesel,1.5
 Focus,2016,8992,Manual,35646,Petrol,1.0
 Focus,2015,8942,Manual,33000,Petrol,1.0
 Focus,2018,11795,Manual,20611,Petrol,1.0
 Focus,2018,12995,Manual,21950,Petrol,1.0
 Focus,2018,20499,Manual,18482,Petrol,2.0
 Focus,2019,15000,Manual,4563,Petrol,1.0
 Focus,2013,5995,Manual,63784,Petrol,1.0
 Focus,2019,15495,Manual,12583,Petrol,1.0
 Focus,2018,11495,Manual,17468,Petrol,1.0
 Focus,2018,11795,Manual,26500,Petrol,1.0
 Focus,2018,18995,Manual,6317,Petrol,2.0
 Focus,2017,10795,Manual,24161,Petrol,1.0
 Focus,2018,11795,Manual,17995,Petrol,1.0
 Focus,2018,12295,Manual,13500,Petrol,1.0
 Focus,2017,13299,Manual,14889,Diesel,1.5
 Focus,2018,16399,Manual,17609,Petrol,1.0
 Focus,2017,10699,Manual,22625,Diesel,1.5
 Focus,2017,11399,Manual,17980,Petrol,1.0
 Focus,2018,11899,Manual,17298,Petrol,1.0
 Focus,2018,12299,Manual,19850,Petrol,1.0
 Focus,2017,18000,Semi-Auto,30591,Diesel,2.0
 Focus,2017,9000,Manual,64195,Diesel,1.5
 Focus,2018,19899,Manual,19485,Petrol,2.0
 Focus,2019,18699,Manual,8883,Petrol,1.0
 Focus,2018,16899,Manual,11533,Petrol,1.0
 Focus,2017,10399,Manual,38697,Petrol,1.0
 Focus,2017,9699,Manual,47843,Petrol,1.0
 Focus,2017,11499,Manual,35763,Petrol,1.5
 Focus,2019,17899,Manual,6880,Petrol,1.0
